from_node_id,to_node_id,day_no,starting_time_in_min,ending_time_in_min,travel_time_in_min
8157,529,0,1215,1230,1.71
8157,529,0,1245,1260,1.72
8157,529,0,1260,1275,1.69
8163,535,0,960,975,3.21
8163,535,0,975,990,3.16
8163,535,0,990,1005,3.15
8163,535,0,1005,1020,3.15
8163,535,0,1020,1035,3.15
8163,535,0,1035,1050,3.18
8163,535,0,1050,1065,3.16
8163,535,0,1065,1080,3.16
8163,535,0,1080,1095,3.18
8163,535,0,1095,1110,3.16
8163,535,0,1110,1125,3.15
8163,535,0,1125,1140,3.15
8163,535,0,1140,1155,3.17
8163,535,0,1155,1170,3.16
8163,535,0,1170,1185,3.17
8163,535,0,1185,1200,3.17
8163,535,0,1200,1215,3.17
8174,553,0,960,975,2.92
8174,553,0,975,990,2.93
8174,553,0,990,1005,2.93
8174,553,0,1005,1020,2.92
8174,553,0,1020,1035,2.93
8174,553,0,1035,1050,2.92
8174,553,0,1050,1065,2.94
8174,553,0,1065,1080,2.94
8174,553,0,1080,1095,2.93
8174,553,0,1095,1110,2.93
8174,553,0,1110,1125,2.94
8174,553,0,1125,1140,2.93
8174,553,0,1140,1155,2.93
8174,553,0,1155,1170,2.93
8174,553,0,1170,1185,2.92
8174,553,0,1185,1200,2.91
8174,553,0,1200,1215,2.92
8180,562,0,960,975,1.52
8180,562,0,975,990,1.51
8180,562,0,990,1005,1.51
8180,562,0,1005,1020,1.51
8180,562,0,1020,1035,1.51
8180,562,0,1035,1050,1.51
8180,562,0,1050,1065,1.51
8180,562,0,1065,1080,1.51
8180,562,0,1080,1095,1.51
8180,562,0,1095,1110,1.51
8180,562,0,1110,1125,1.51
8180,562,0,1125,1140,1.51
8180,562,0,1140,1155,1.51
8180,562,0,1155,1170,1.51
8180,562,0,1170,1185,1.51
8180,562,0,1185,1200,1.51
8180,562,0,1200,1215,1.51
8180,562,0,1275,1290,1.51
8182,548,0,960,975,4.31
8182,548,0,975,990,4.31
8182,548,0,990,1005,4.32
8182,548,0,1005,1020,4.32
8182,548,0,1020,1035,4.32
8182,548,0,1035,1050,4.32
8182,548,0,1050,1065,4.31
8182,548,0,1065,1080,4.31
8182,548,0,1080,1095,4.32
8182,548,0,1095,1110,4.34
8182,548,0,1110,1125,4.31
8182,548,0,1125,1140,4.32
8182,548,0,1140,1155,4.31
8182,548,0,1155,1170,4.32
8182,548,0,1170,1185,4.36
8184,557,0,960,975,0.74
8184,557,0,975,990,0.76
8184,557,0,990,1005,0.76
8184,557,0,1005,1020,0.76
8184,557,0,1020,1035,0.81
8184,557,0,1035,1050,0.82
8184,557,0,1050,1065,0.79
8184,557,0,1065,1080,0.78
8184,557,0,1080,1095,0.84
8184,557,0,1095,1110,0.79
8184,557,0,1110,1125,0.84
8184,557,0,1125,1140,0.78
8184,557,0,1140,1155,0.77
8184,557,0,1155,1170,0.75
8184,557,0,1170,1185,0.74
8184,557,0,1185,1200,0.73
8184,557,0,1200,1215,0.73
8184,557,0,1215,1230,0.72
8184,557,0,1230,1245,0.73
8184,557,0,1245,1260,0.73
8184,557,0,1260,1275,0.74
8184,557,0,1275,1290,0.73
8184,557,0,1290,1305,0.74
8184,557,0,1305,1320,0.74
8184,557,0,1320,1335,0.74
8184,557,0,1335,1350,0.74
8184,557,0,1350,1365,0.74
8184,557,0,1365,1380,0.74
8186,535,0,960,975,3.50
8186,535,0,975,990,3.49
8186,535,0,990,1005,3.49
8186,535,0,1005,1020,3.48
8186,535,0,1020,1035,3.48
8186,535,0,1035,1050,3.49
8186,535,0,1050,1065,3.48
8186,535,0,1065,1080,3.49
8186,535,0,1080,1095,3.48
8186,535,0,1095,1110,3.49
8186,535,0,1110,1125,3.47
8186,535,0,1125,1140,3.48
8186,535,0,1140,1155,3.48
8186,535,0,1155,1170,3.47
8186,535,0,1170,1185,3.48
8186,535,0,1185,1200,3.49
8186,535,0,1200,1215,3.46
8186,535,0,1215,1230,3.48
8186,535,0,1275,1290,3.47
8186,535,0,1290,1305,3.47
8186,535,0,1335,1350,3.47
8186,535,0,1350,1365,3.47
8186,535,0,1365,1380,3.47
8189,558,0,960,975,0.42
8189,558,0,975,990,0.43
8189,558,0,990,1005,0.44
8189,558,0,1005,1020,0.44
8189,558,0,1020,1035,0.43
8189,558,0,1035,1050,0.45
8189,558,0,1050,1065,0.44
8189,558,0,1065,1080,0.44
8189,558,0,1080,1095,0.43
8189,558,0,1095,1110,0.43
8189,558,0,1110,1125,0.44
8189,558,0,1125,1140,0.44
8189,558,0,1140,1155,0.44
8189,558,0,1170,1185,0.42
8189,558,0,1230,1245,0.45
8189,558,0,1245,1260,0.42
8189,558,0,1260,1275,0.45
8189,558,0,1275,1290,0.45
8189,558,0,1305,1320,0.45
8189,558,0,1335,1350,0.45
8189,558,0,1350,1365,0.45
8189,558,0,1365,1380,0.45
8191,543,0,960,975,2.91
8191,543,0,975,990,2.93
8191,543,0,990,1005,2.92
8191,543,0,1005,1020,2.91
8191,543,0,1020,1035,2.92
8191,543,0,1035,1050,2.91
8191,543,0,1050,1065,2.93
8191,543,0,1065,1080,2.92
8191,543,0,1080,1095,2.93
8191,543,0,1095,1110,2.91
8191,543,0,1110,1125,2.91
8191,543,0,1125,1140,2.93
8191,543,0,1140,1155,2.95
8191,543,0,1155,1170,2.91
8194,566,0,960,975,1.19
8194,566,0,975,990,1.21
8194,566,0,990,1005,1.19
8194,566,0,1005,1020,1.20
8194,566,0,1020,1035,1.19
8194,566,0,1035,1050,1.21
8194,566,0,1050,1065,1.19
8194,566,0,1065,1080,1.21
8194,566,0,1080,1095,1.20
8194,566,0,1095,1110,1.19
8194,566,0,1110,1125,1.20
8194,566,0,1125,1140,1.20
8194,566,0,1140,1155,1.20
8194,566,0,1155,1170,1.18
8194,566,0,1170,1185,1.19
8194,566,0,1200,1215,1.18
8194,566,0,1260,1275,1.18
8194,566,0,1275,1290,1.18
8194,566,0,1305,1320,1.18
8194,566,0,1320,1335,1.18
8194,566,0,1350,1365,1.18
8207,528,0,960,975,1.42
8207,528,0,975,990,1.41
8207,528,0,990,1005,1.43
8207,528,0,1005,1020,1.42
8207,528,0,1020,1035,1.42
8207,528,0,1035,1050,1.42
8207,528,0,1050,1065,1.42
8207,528,0,1065,1080,1.42
8207,528,0,1080,1095,1.41
8207,528,0,1095,1110,1.41
8207,528,0,1110,1125,1.42
8207,528,0,1125,1140,1.41
8207,528,0,1140,1155,1.41
8207,528,0,1155,1170,1.41
8207,528,0,1170,1185,1.41
8207,528,0,1185,1200,1.39
8207,528,0,1200,1215,1.42
8207,528,0,1215,1230,1.41
8207,528,0,1230,1245,1.39
8207,528,0,1275,1290,1.40
8213,594,0,960,975,0.93
8213,594,0,975,990,0.93
8213,594,0,990,1005,0.94
8213,594,0,1005,1020,0.94
8213,594,0,1020,1035,0.94
8213,594,0,1035,1050,0.94
8213,594,0,1050,1065,0.94
8213,594,0,1065,1080,0.94
8213,594,0,1080,1095,0.94
8213,594,0,1095,1110,0.94
8213,594,0,1110,1125,0.94
8213,594,0,1125,1140,0.94
8213,594,0,1140,1155,0.94
8213,594,0,1155,1170,0.95
8213,594,0,1170,1185,0.94
8213,594,0,1185,1200,0.95
8213,594,0,1200,1215,0.95
8213,594,0,1230,1245,0.93
8213,594,0,1245,1260,0.94
8213,594,0,1290,1305,0.97
8217,560,0,960,975,1.30
8217,560,0,975,990,1.30
8217,560,0,990,1005,1.31
8217,560,0,1005,1020,1.31
8217,560,0,1020,1035,1.30
8217,560,0,1035,1050,1.30
8217,560,0,1050,1065,1.31
8217,560,0,1065,1080,1.31
8217,560,0,1080,1095,1.31
8217,560,0,1095,1110,1.32
8217,560,0,1110,1125,1.31
8217,560,0,1125,1140,1.32
8217,560,0,1140,1155,1.31
8217,560,0,1155,1170,1.31
8217,560,0,1170,1185,1.30
8217,560,0,1185,1200,1.30
8217,560,0,1200,1215,1.28
8217,560,0,1230,1245,1.28
8217,560,0,1260,1275,1.32
8217,560,0,1320,1335,1.31
8223,563,0,960,975,1.31
8223,563,0,975,990,1.31
8223,563,0,990,1005,1.30
8223,563,0,1005,1020,1.30
8223,563,0,1020,1035,1.30
8223,563,0,1035,1050,1.31
8223,563,0,1050,1065,1.31
8223,563,0,1065,1080,1.31
8223,563,0,1080,1095,1.30
8223,563,0,1095,1110,1.30
8223,563,0,1110,1125,1.31
8223,563,0,1125,1140,1.31
8223,563,0,1140,1155,1.30
8223,563,0,1155,1170,1.33
8226,562,0,960,975,0.76
8226,562,0,975,990,0.76
8226,562,0,990,1005,0.77
8226,562,0,1005,1020,0.77
8226,562,0,1020,1035,0.78
8226,562,0,1035,1050,0.78
8226,562,0,1050,1065,0.79
8226,562,0,1065,1080,0.78
8226,562,0,1080,1095,0.78
8226,562,0,1095,1110,0.77
8226,562,0,1110,1125,0.79
8226,562,0,1125,1140,0.78
8226,562,0,1140,1155,0.75
8226,562,0,1155,1170,0.76
8226,562,0,1170,1185,0.76
8226,562,0,1185,1200,0.74
8226,562,0,1200,1215,0.75
8226,562,0,1245,1260,0.74
8234,549,0,960,975,1.43
8234,549,0,975,990,1.43
8234,549,0,990,1005,1.42
8234,549,0,1005,1020,1.43
8234,549,0,1020,1035,1.43
8234,549,0,1035,1050,1.43
8234,549,0,1050,1065,1.44
8234,549,0,1065,1080,1.43
8234,549,0,1080,1095,1.43
8234,549,0,1095,1110,1.42
8234,549,0,1110,1125,1.45
8234,549,0,1125,1140,1.44
8234,549,0,1140,1155,1.41
8234,549,0,1155,1170,1.44
8234,549,0,1185,1200,1.41
8234,549,0,1200,1215,1.46
8236,562,0,960,975,1.22
8236,562,0,975,990,1.20
8236,562,0,990,1005,1.21
8236,562,0,1005,1020,1.21
8236,562,0,1020,1035,1.21
8236,562,0,1035,1050,1.21
8236,562,0,1050,1065,1.22
8236,562,0,1065,1080,1.20
8236,562,0,1080,1095,1.21
8236,562,0,1095,1110,1.21
8236,562,0,1110,1125,1.21
8236,562,0,1125,1140,1.21
8236,562,0,1140,1155,1.22
8237,563,0,960,975,0.84
8237,563,0,975,990,0.85
8237,563,0,990,1005,0.86
8237,563,0,1005,1020,0.85
8237,563,0,1020,1035,0.87
8237,563,0,1035,1050,0.88
8237,563,0,1050,1065,0.86
8237,563,0,1065,1080,0.87
8237,563,0,1080,1095,0.86
8237,563,0,1095,1110,0.86
8237,563,0,1110,1125,0.87
8237,563,0,1125,1140,0.87
8237,563,0,1140,1155,0.86
8237,563,0,1155,1170,0.85
8237,563,0,1170,1185,0.85
8237,563,0,1185,1200,0.87
8237,563,0,1215,1230,0.83
8237,563,0,1245,1260,0.84
8262,564,0,960,975,0.84
8262,564,0,975,990,0.89
8262,564,0,990,1005,0.96
8262,564,0,1005,1020,1.41
8262,564,0,1020,1035,1.17
8262,564,0,1035,1050,1.94
8262,564,0,1050,1065,1.21
8262,564,0,1065,1080,1.04
8262,564,0,1080,1095,1.57
8262,564,0,1095,1110,1.01
8262,564,0,1110,1125,1.06
8262,564,0,1125,1140,1.03
8262,564,0,1140,1155,0.88
8262,564,0,1155,1170,0.82
8262,564,0,1170,1185,0.81
8262,564,0,1185,1200,0.81
8262,564,0,1200,1215,0.79
8262,564,0,1215,1230,0.80
8262,564,0,1260,1275,0.79
8262,564,0,1275,1290,0.80
8262,564,0,1305,1320,0.79
8262,564,0,1320,1335,0.79
8262,564,0,1335,1350,0.79
8262,564,0,1350,1365,0.79
8262,564,0,1365,1380,0.79
8265,570,0,960,975,0.16
8265,570,0,975,990,0.17
8265,570,0,990,1005,0.19
8265,570,0,1005,1020,0.19
8265,570,0,1020,1035,0.18
8265,570,0,1035,1050,0.19
8265,570,0,1050,1065,0.19
8265,570,0,1065,1080,0.18
8265,570,0,1080,1095,0.18
8265,570,0,1095,1110,0.19
8265,570,0,1110,1125,0.17
8265,570,0,1125,1140,0.18
8265,570,0,1140,1155,0.17
8265,570,0,1155,1170,0.16
8265,570,0,1170,1185,0.16
8265,570,0,1200,1215,0.14
8265,570,0,1245,1260,0.17
8268,571,0,960,975,1.35
8268,571,0,975,990,1.36
8268,571,0,990,1005,1.36
8268,571,0,1005,1020,1.38
8268,571,0,1020,1035,1.37
8268,571,0,1035,1050,1.35
8268,571,0,1050,1065,1.38
8268,571,0,1065,1080,1.37
8268,571,0,1080,1095,1.37
8268,571,0,1095,1110,1.38
8268,571,0,1110,1125,1.36
8268,571,0,1125,1140,1.38
8268,572,0,960,975,0.89
8268,572,0,975,990,0.89
8268,572,0,1005,1020,0.87
8268,572,0,1020,1035,0.89
8268,572,0,1035,1050,0.88
8268,572,0,1050,1065,0.89
8268,572,0,1065,1080,0.89
8268,572,0,1080,1095,0.89
8268,572,0,1095,1110,0.88
8268,572,0,1110,1125,0.89
8268,572,0,1125,1140,0.89
8268,572,0,1140,1155,0.94
8269,568,0,960,975,1.38
8269,568,0,975,990,1.39
8269,568,0,990,1005,1.39
8269,568,0,1005,1020,1.39
8269,568,0,1020,1035,1.39
8269,568,0,1035,1050,1.39
8269,568,0,1050,1065,1.39
8269,568,0,1065,1080,1.40
8269,568,0,1080,1095,1.39
8269,568,0,1095,1110,1.39
8269,568,0,1110,1125,1.39
8269,568,0,1125,1140,1.39
8269,568,0,1140,1155,1.39
8269,568,0,1155,1170,1.38
8269,568,0,1170,1185,1.38
8269,568,0,1185,1200,1.37
8269,568,0,1200,1215,1.37
8269,568,0,1215,1230,1.38
8269,568,0,1230,1245,1.37
8269,568,0,1245,1260,1.38
8269,568,0,1260,1275,1.38
8269,568,0,1275,1290,1.38
8269,568,0,1290,1305,1.39
8269,568,0,1305,1320,1.38
8269,568,0,1320,1335,1.38
8269,568,0,1335,1350,1.38
8269,568,0,1350,1365,1.38
8269,568,0,1365,1380,1.38
8271,565,0,960,975,1.55
8271,565,0,975,990,1.56
8271,565,0,990,1005,1.56
8271,565,0,1005,1020,1.57
8271,565,0,1020,1035,1.57
8271,565,0,1035,1050,1.55
8271,565,0,1050,1065,1.56
8271,565,0,1065,1080,1.58
8271,565,0,1080,1095,1.57
8271,565,0,1095,1110,1.58
8271,565,0,1110,1125,1.57
8271,565,0,1125,1140,1.57
8271,565,0,1140,1155,1.56
8271,565,0,1155,1170,1.57
8271,565,0,1170,1185,1.56
8271,565,0,1185,1200,1.57
8271,565,0,1200,1215,1.56
8271,565,0,1215,1230,1.55
8275,571,0,960,975,1.21
8275,571,0,975,990,1.21
8275,571,0,990,1005,1.20
8275,571,0,1005,1020,1.21
8275,571,0,1020,1035,1.20
8275,571,0,1035,1050,1.21
8275,571,0,1050,1065,1.21
8275,571,0,1065,1080,1.21
8275,571,0,1080,1095,1.21
8275,571,0,1095,1110,1.22
8275,571,0,1110,1125,1.21
8275,571,0,1125,1140,1.20
8275,571,0,1140,1155,1.21
8277,568,0,960,975,2.04
8277,568,0,990,1005,2.05
8277,568,0,1005,1020,2.06
8277,568,0,1035,1050,2.05
8277,568,0,1050,1065,2.04
8277,568,0,1065,1080,2.06
8277,568,0,1095,1110,2.06
8277,568,0,1110,1125,2.07
8277,568,0,1125,1140,2.07
8277,568,0,1140,1155,2.05
8279,565,0,960,975,0.70
8279,565,0,975,990,0.68
8279,565,0,990,1005,0.68
8279,565,0,1005,1020,0.70
8279,565,0,1020,1035,0.71
8279,565,0,1035,1050,0.67
8279,565,0,1050,1065,0.68
8279,565,0,1065,1080,0.67
8279,565,0,1080,1095,0.67
8279,565,0,1095,1110,0.69
8279,565,0,1110,1125,0.69
8279,565,0,1125,1140,0.70
8284,541,0,960,975,1.52
8284,541,0,975,990,1.57
8284,541,0,990,1005,1.53
8284,541,0,1005,1020,1.55
8284,541,0,1020,1035,1.55
8284,541,0,1035,1050,1.57
8284,541,0,1050,1065,1.54
8284,541,0,1065,1080,1.54
8284,541,0,1080,1095,1.55
8284,541,0,1095,1110,1.55
8284,541,0,1110,1125,1.55
8284,541,0,1125,1140,1.57
8284,541,0,1140,1155,1.55
8284,541,0,1155,1170,1.53
8284,541,0,1170,1185,1.53
8284,541,0,1200,1215,1.56
8284,541,0,1215,1230,1.53
8284,541,0,1245,1260,1.57
8300,570,0,960,975,1.43
8300,570,0,975,990,1.44
8300,570,0,990,1005,1.44
8300,570,0,1005,1020,1.44
8300,570,0,1020,1035,1.43
8300,570,0,1035,1050,1.44
8300,570,0,1050,1065,1.43
8300,570,0,1065,1080,1.44
8300,570,0,1080,1095,1.44
8300,570,0,1095,1110,1.44
8300,570,0,1110,1125,1.44
8300,570,0,1125,1140,1.43
8300,570,0,1140,1155,1.43
8300,570,0,1155,1170,1.43
8300,570,0,1170,1185,1.44
8300,570,0,1185,1200,1.44
8300,570,0,1200,1215,1.44
8300,570,0,1215,1230,1.43
8300,570,0,1230,1245,1.43
8300,570,0,1245,1260,1.43
8300,570,0,1260,1275,1.43
8300,570,0,1275,1290,1.44
8300,570,0,1290,1305,1.43
8300,570,0,1305,1320,1.43
8300,570,0,1320,1335,1.43
8300,570,0,1335,1350,1.43
8300,570,0,1350,1365,1.43
8300,570,0,1365,1380,1.43
8300,572,0,960,975,1.06
8300,572,0,975,990,1.05
8300,572,0,990,1005,1.06
8300,572,0,1005,1020,1.05
8300,572,0,1020,1035,1.05
8300,572,0,1035,1050,1.05
8300,572,0,1050,1065,1.05
8300,572,0,1065,1080,1.05
8300,572,0,1080,1095,1.05
8300,572,0,1095,1110,1.05
8300,572,0,1110,1125,1.05
8300,572,0,1125,1140,1.05
8300,572,0,1140,1155,1.05
8300,572,0,1155,1170,1.06
8300,572,0,1170,1185,1.03
8300,572,0,1185,1200,1.05
8300,572,0,1215,1230,1.03
8300,572,0,1230,1245,1.03
8300,572,0,1245,1260,1.05
8300,572,0,1260,1275,1.03
8300,572,0,1275,1290,1.03
8300,572,0,1290,1305,1.03
8300,572,0,1305,1320,1.03
8300,572,0,1320,1335,1.03
8300,572,0,1335,1350,1.03
8300,572,0,1350,1365,1.03
8300,572,0,1365,1380,1.03
8312,572,0,960,975,0.31
8312,572,0,975,990,0.30
8312,572,0,990,1005,0.30
8312,572,0,1005,1020,0.32
8312,572,0,1020,1035,0.31
8312,572,0,1035,1050,0.30
8312,572,0,1050,1065,0.31
8312,572,0,1065,1080,0.30
8312,572,0,1080,1095,0.30
8312,572,0,1095,1110,0.30
8312,572,0,1110,1125,0.32
8312,572,0,1125,1140,0.31
8312,572,0,1140,1155,0.33
8312,572,0,1155,1170,0.30
8312,572,0,1170,1185,0.28
8312,572,0,1185,1200,0.29
8312,572,0,1200,1215,0.31
8312,572,0,1215,1230,0.31
8338,571,0,960,975,0.71
8338,571,0,975,990,0.72
8338,571,0,990,1005,0.72
8338,571,0,1005,1020,0.73
8338,571,0,1020,1035,0.72
8338,571,0,1035,1050,0.73
8338,571,0,1050,1065,0.72
8338,571,0,1065,1080,0.72
8338,571,0,1080,1095,0.72
8338,571,0,1095,1110,0.72
8338,571,0,1110,1125,0.73
8338,571,0,1125,1140,0.72
8338,571,0,1140,1155,0.73
8338,571,0,1155,1170,0.71
8338,571,0,1170,1185,0.70
8338,571,0,1185,1200,0.68
8338,571,0,1200,1215,0.71
8338,571,0,1215,1230,0.70
8338,571,0,1230,1245,0.70
8338,571,0,1245,1260,0.71
8338,571,0,1260,1275,0.71
8338,571,0,1275,1290,0.71
8338,571,0,1290,1305,0.71
8338,571,0,1305,1320,0.71
8338,571,0,1320,1335,0.71
8338,571,0,1335,1350,0.71
8338,571,0,1350,1365,0.71
8338,571,0,1365,1380,0.71
8350,574,0,960,975,0.35
8350,574,0,975,990,0.33
8350,574,0,990,1005,0.34
8350,574,0,1005,1020,0.34
8350,574,0,1020,1035,0.34
8350,574,0,1035,1050,0.34
8350,574,0,1050,1065,0.34
8350,574,0,1065,1080,0.34
8350,574,0,1080,1095,0.33
8350,574,0,1095,1110,0.33
8350,574,0,1110,1125,0.34
8350,574,0,1125,1140,0.34
8350,574,0,1140,1155,0.34
8350,574,0,1155,1170,0.33
8350,574,0,1170,1185,0.33
8350,574,0,1185,1200,0.34
8350,574,0,1200,1215,0.36
8351,574,0,960,975,1.44
8351,574,0,975,990,1.41
8351,574,0,990,1005,1.42
8351,574,0,1005,1020,1.42
8351,574,0,1020,1035,1.42
8351,574,0,1035,1050,1.43
8351,574,0,1050,1065,1.43
8351,574,0,1065,1080,1.44
8351,574,0,1080,1095,1.42
8351,574,0,1095,1110,1.45
8351,574,0,1110,1125,1.44
8351,574,0,1125,1140,1.44
8351,574,0,1140,1155,1.42
8351,574,0,1155,1170,1.42
8358,555,0,960,975,1.79
8358,555,0,975,990,1.77
8358,555,0,990,1005,1.79
8358,555,0,1005,1020,1.80
8358,555,0,1020,1035,1.80
8358,555,0,1035,1050,1.79
8358,555,0,1050,1065,1.80
8358,555,0,1065,1080,1.80
8358,555,0,1080,1095,1.79
8358,555,0,1095,1110,1.79
8358,555,0,1110,1125,1.78
8358,555,0,1125,1140,1.79
8358,555,0,1140,1155,1.79
8358,555,0,1155,1170,1.80
8358,555,0,1185,1200,1.82
8358,555,0,1200,1215,1.77
8358,555,0,1215,1230,1.77
8358,555,0,1245,1260,1.81
8388,575,0,960,975,1.70
8388,575,0,975,990,1.70
8388,575,0,990,1005,1.70
8388,575,0,1005,1020,1.70
8388,575,0,1020,1035,1.70
8388,575,0,1035,1050,1.69
8388,575,0,1050,1065,1.69
8388,575,0,1065,1080,1.70
8388,575,0,1080,1095,1.70
8388,575,0,1095,1110,1.69
8388,575,0,1110,1125,1.70
8388,575,0,1125,1140,1.70
8388,575,0,1140,1155,1.70
8388,575,0,1155,1170,1.71
8388,575,0,1170,1185,1.70
8388,575,0,1185,1200,1.69
8388,575,0,1215,1230,1.72
8388,575,0,1230,1245,1.71
8388,575,0,1245,1260,1.71
8388,575,0,1260,1275,1.72
8388,575,0,1275,1290,1.72
8388,575,0,1290,1305,1.72
8388,575,0,1305,1320,1.72
8388,575,0,1320,1335,1.72
8388,575,0,1335,1350,1.72
8388,575,0,1350,1365,1.72
8388,575,0,1365,1380,1.72
8392,580,0,960,975,1.47
8392,580,0,975,990,1.48
8392,580,0,990,1005,1.49
8392,580,0,1005,1020,1.49
8392,580,0,1020,1035,1.51
8392,580,0,1035,1050,1.49
8392,580,0,1050,1065,1.49
8392,580,0,1065,1080,1.49
8392,580,0,1080,1095,1.47
8392,580,0,1095,1110,1.49
8392,580,0,1110,1125,1.48
8392,580,0,1125,1140,1.49
8392,580,0,1140,1155,1.48
8392,580,0,1155,1170,1.48
8392,580,0,1170,1185,1.48
8392,580,0,1185,1200,1.48
8392,580,0,1200,1215,1.51
8392,580,0,1215,1230,1.51
8392,580,0,1230,1245,1.47
8392,580,0,1260,1275,1.50
8392,580,0,1275,1290,1.50
8392,580,0,1290,1305,1.50
8392,580,0,1305,1320,1.50
8392,580,0,1320,1335,1.50
8392,580,0,1335,1350,1.50
8392,580,0,1350,1365,1.50
8392,585,0,960,975,0.99
8392,585,0,975,990,0.99
8392,585,0,990,1005,0.99
8392,585,0,1005,1020,1.00
8392,585,0,1020,1035,1.00
8392,585,0,1035,1050,1.00
8392,585,0,1050,1065,1.00
8392,585,0,1080,1095,0.99
8392,585,0,1110,1125,0.99
8392,585,0,1125,1140,1.00
8392,585,0,1140,1155,0.98
8395,569,0,960,975,1.67
8395,569,0,975,990,1.68
8395,569,0,990,1005,1.68
8395,569,0,1005,1020,1.68
8395,569,0,1020,1035,1.69
8395,569,0,1035,1050,1.68
8395,569,0,1050,1065,1.68
8395,569,0,1065,1080,1.68
8395,569,0,1080,1095,1.68
8395,569,0,1095,1110,1.68
8395,569,0,1110,1125,1.68
8395,569,0,1125,1140,1.69
8395,569,0,1140,1155,1.67
8395,569,0,1155,1170,1.66
8395,569,0,1170,1185,1.67
8395,569,0,1185,1200,1.68
8395,569,0,1200,1215,1.69
8395,569,0,1215,1230,1.69
8395,569,0,1260,1275,1.69
8395,577,0,960,975,1.25
8395,577,0,975,990,1.24
8395,577,0,990,1005,1.26
8395,577,0,1005,1020,1.25
8395,577,0,1020,1035,1.26
8395,577,0,1035,1050,1.26
8395,577,0,1050,1065,1.27
8395,577,0,1065,1080,1.26
8395,577,0,1080,1095,1.25
8395,577,0,1095,1110,1.26
8395,577,0,1110,1125,1.25
8395,577,0,1125,1140,1.26
8395,577,0,1140,1155,1.26
8395,577,0,1155,1170,1.26
8395,577,0,1170,1185,1.25
8395,577,0,1185,1200,1.25
8395,577,0,1200,1215,1.24
8395,577,0,1215,1230,1.26
8395,577,0,1230,1245,1.26
8395,577,0,1245,1260,1.26
8395,577,0,1260,1275,1.26
8395,577,0,1275,1290,1.26
8395,577,0,1290,1305,1.26
8395,577,0,1305,1320,1.26
8395,577,0,1320,1335,1.26
8395,577,0,1335,1350,1.26
8395,577,0,1350,1365,1.26
8395,577,0,1365,1380,1.26
8396,577,0,960,975,1.47
8396,577,0,975,990,1.46
8396,577,0,990,1005,1.46
8396,577,0,1005,1020,1.48
8396,577,0,1020,1035,1.47
8396,577,0,1035,1050,1.47
8396,577,0,1050,1065,1.48
8396,577,0,1065,1080,1.48
8396,577,0,1080,1095,1.48
8396,577,0,1095,1110,1.48
8396,577,0,1110,1125,1.48
8396,577,0,1125,1140,1.48
8396,577,0,1140,1155,1.47
8396,577,0,1155,1170,1.48
8402,568,0,960,975,1.51
8402,568,0,975,990,1.51
8402,568,0,990,1005,1.51
8402,568,0,1005,1020,1.51
8402,568,0,1020,1035,1.52
8402,568,0,1035,1050,1.51
8402,568,0,1050,1065,1.52
8402,568,0,1065,1080,1.52
8402,568,0,1080,1095,1.52
8402,568,0,1095,1110,1.52
8402,568,0,1110,1125,1.52
8402,568,0,1125,1140,1.52
8402,568,0,1140,1155,1.51
8402,568,0,1155,1170,1.50
8402,568,0,1200,1215,1.50
8402,568,0,1275,1290,1.50
8402,568,0,1290,1305,1.53
8402,568,0,1320,1335,1.53
8410,577,0,960,975,1.84
8410,577,0,975,990,1.85
8410,577,0,990,1005,1.86
8410,577,0,1005,1020,1.84
8410,577,0,1020,1035,1.85
8410,577,0,1035,1050,1.85
8410,577,0,1050,1065,1.85
8410,577,0,1065,1080,1.86
8410,577,0,1080,1095,1.85
8410,577,0,1095,1110,1.86
8410,577,0,1110,1125,1.85
8410,577,0,1125,1140,1.85
8410,577,0,1140,1155,1.84
8410,577,0,1155,1170,1.85
8410,577,0,1170,1185,1.84
8410,577,0,1185,1200,1.84
8411,580,0,960,975,1.28
8411,580,0,975,990,1.29
8411,580,0,990,1005,1.29
8411,580,0,1005,1020,1.28
8411,580,0,1020,1035,1.29
8411,580,0,1035,1050,1.29
8411,580,0,1050,1065,1.30
8411,580,0,1065,1080,1.31
8411,580,0,1080,1095,1.30
8411,580,0,1095,1110,1.30
8411,580,0,1110,1125,1.30
8411,580,0,1125,1140,1.30
8411,580,0,1140,1155,1.30
8411,580,0,1155,1170,1.33
8411,581,0,960,975,2.55
8411,581,0,975,990,2.55
8411,581,0,990,1005,2.58
8411,581,0,1005,1020,2.57
8411,581,0,1020,1035,2.61
8411,581,0,1035,1050,2.57
8411,581,0,1050,1065,2.58
8411,581,0,1065,1080,2.57
8411,581,0,1080,1095,2.57
8411,581,0,1095,1110,2.57
8411,581,0,1110,1125,2.57
8411,581,0,1125,1140,2.57
8411,581,0,1140,1155,2.57
8411,581,0,1155,1170,2.55
8411,581,0,1170,1185,2.55
8411,581,0,1185,1200,2.53
8411,581,0,1215,1230,2.53
8411,581,0,1230,1245,2.53
8411,581,0,1245,1260,2.55
8430,582,0,960,975,1.08
8430,582,0,975,990,1.07
8430,582,0,990,1005,1.08
8430,582,0,1005,1020,1.07
8430,582,0,1020,1035,1.07
8430,582,0,1035,1050,1.08
8430,582,0,1050,1065,1.07
8430,582,0,1065,1080,1.08
8430,582,0,1080,1095,1.08
8430,582,0,1095,1110,1.08
